Cluster,SubclusterName,end.year,two.year.change,Competitive.Effect,Expected.Change,Ind.Mix.Effect,Natl.Growth.Effect,start.jobs,end.jobs
Local Entertainment and Media,Electronic Media,2008,29.46445433,40.17932794,-9.76593341,-7.879377958,0.74731504,348.9525459,378.4170003
Local Entertainment and Media,Electronic Media,2009,4.671887938,25.17615572,-14.54982278,-16.92562638,-6.477299219,467.5017264,472.1736144
Local Entertainment and Media,Electronic Media,2010,-24.61343874,-2.169684045,-22.16102453,-14.28786771,-8.507867842,274.453481,249.8400423
Local Entertainment and Media,Electronic Media,2011,-38.85499375,-26.57452963,-6.858095646,-5.408626174,0.855848742,387.8713457,349.016352
Local Entertainment and Media,Electronic Media,2012,-28.92985492,-32.07546276,-0.553493676,-5.424035729,6.260652666,345.3581295,316.4282746
Local Entertainment and Media,Electronic Media,2013,-36.87663941,-29.11740236,-3.201381527,-6.815669019,5.648861038,206.6429096,169.7662702
Local Entertainment and Media,Electronic Media,2014,-19.27499835,-12.24236,-2.114562214,-7.460318209,2.97154713,278.8899922,259.6149939
Local Entertainment and Media,Electronic Media,2015,0.737521519,5.404573071,-3.606200092,-7.651097608,5.026609424,188.1508549,188.8883764
Local Entertainment and Media,Electronic Media,2016,12.69139821,16.79792427,-4.4006558,-8.590150468,3.892529952,170.9221501,183.6135483
Local Entertainment and Media,Electronic Media,2017,18.6910906,37.5681836,-4.2957842,-7.880632885,3.81538042,185.3300201,204.0211107
Local Entertainment and Media,Electronic Media,2018,4.733201372,7.858423719,-3.635954003,-7.227582709,2.218055028,331.3577519,336.0909532
Local Entertainment and Media,Electronic Media,NA,NA,NA,NA,NA,NA,NA,NA
Local Entertainment and Media,Movie Theatres,2003,164.0413898,103.2613651,14.39337291,16.14131483,-4.924932935,729.2104893,893.2518791
Local Entertainment and Media,Movie Theatres,2004,21.57399604,40.03045792,-8.281559848,-15.64747234,5.411999363,919.9220879,941.496084
Local Entertainment and Media,Movie Theatres,2005,-97.18905676,-102.9979714,-12.5744338,-19.04335299,15.74875362,1220.244916,1123.05586
Local Entertainment and Media,Movie Theatres,2006,-153.1162672,-92.9237762,-14.74197863,-35.94220571,20.21343351,1360.279771,1207.163504
Local Entertainment and Media,Movie Theatres,2007,20.60550211,10.89122316,6.691176174,1.733949874,4.365706687,720.514062,741.1195641
Local Entertainment and Media,Movie Theatres,2008,68.24371617,60.91600848,-6.695435058,-7.601456248,2.061888677,722.6166173,790.8603334
Local Entertainment and Media,Movie Theatres,2009,62.36172962,97.76042301,-5.553488238,9.122336253,-20.55900383,1042.835005,1105.196735
Local Entertainment and Media,Movie Theatres,2010,-3.135218149,3.254247786,-5.13748147,12.49481269,-16.10491595,850.9646934,847.8294753
Local Entertainment and Media,Movie Theatres,2011,-31.0788663,-13.05212146,-28.36773019,-30.34922224,2.185764203,915.2277245,884.1488582
Local Entertainment and Media,Movie Theatres,2012,-16.16806767,-3.067835094,-10.03682584,-19.45959275,18.76669281,814.8501333,798.6820657
Local Entertainment and Media,Movie Theatres,2013,46.73011655,25.04156616,19.78991281,8.352621865,13.98019997,962.5326047,1009.262721
Local Entertainment and Media,Movie Theatres,2014,8.985090137,-3.401337766,20.49315683,0.98340176,11.86241587,1095.173307,1104.158397
Local Entertainment and Media,Movie Theatres,2015,2.670094533,-17.79342862,24.11652789,3.168047292,14.99916259,1023.569693,1026.239787
Local Entertainment and Media,Movie Theatres,2016,119.2309062,43.53906109,47.50087441,30.9531987,15.22118381,648.5672192,767.7981254
Local Entertainment and Media,Movie Theatres,2017,57.94371426,23.8804556,31.46616825,18.98818388,11.40793056,726.5011602,784.4448745
Local Entertainment and Media,Movie Theatres,2018,-16.09009598,-40.2013946,15.24179898,4.02417403,12.09951348,1260.094569,1244.004473
Local Entertainment and Media,Musical Instruments Retailing,2003,6.481377118,13.95358435,-8.433570869,-8.188499583,-1.366387764,231.9506932,238.4320703
Local Entertainment and Media,Musical Instruments Retailing,2004,-10.50272832,-10.51376593,-4.883043097,-5.84249486,0.701908714,280.4850003,269.9822719
Local Entertainment and Media,Musical Instruments Retailing,2005,-10.32600744,-14.08918798,2.953808824,-0.695157035,3.314576387,168.3908074,158.0648
Local Entertainment and Media,Musical Instruments Retailing,2006,-10.65684917,-6.714260522,-0.907498975,-5.236176888,3.051178316,227.2388661,216.582017
Local Entertainment and Media,Musical Instruments Retailing,2007,4.210479341,9.274262737,-3.163766196,-2.96859914,0.95541937,201.4095171,205.6199965
Local Entertainment and Media,Musical Instruments Retailing,2008,10.54893015,13.81080032,-3.488908828,-5.156739057,0.648815804,173.4370841,183.9860143
Local Entertainment and Media,Musical Instruments Retailing,2009,10.91636853,18.25373194,-8.163188291,-4.166892702,-4.032736774,277.3545383,288.2709068
Local Entertainment and Media,Musical Instruments Retailing,2010,9.675997999,15.17182171,-7.255690993,-5.803743676,-3.959695878,199.5738227,209.2498207
Local Entertainment and Media,Musical Instruments Retailing,2011,-1.79520141,3.49318671,-4.99170039,-4.279002929,0.610208485,197.9912903,196.1960889
Local Entertainment and Media,Musical Instruments Retailing,2012,-16.82552879,-13.76618189,-0.824189183,-5.323259395,4.725599795,196.7150537,179.8895249
Local Entertainment and Media,Musical Instruments Retailing,2013,-13.70000938,-11.41653314,3.019098383,0.206660573,3.111587236,279.365739,265.6657296
Local Entertainment and Media,Musical Instruments Retailing,2014,-0.93451066,-2.974168331,4.683920714,0.716771768,3.843764495,175.0030215,174.0685108
Local Entertainment and Media,Musical Instruments Retailing,2015,13.4644701,7.894995152,0.993638128,-3.63706289,4.736990063,258.0260403,271.4905104
Local Entertainment and Media,Musical Instruments Retailing,2016,-3.153818674,-3.222231825,-1.414145632,-6.255978249,2.997702787,243.2502899,240.0964713
Local Entertainment and Media,Musical Instruments Retailing,2017,-15.87380142,-12.25526555,-1.10789063,-5.03379119,3.992416346,284.2055759,268.3317745
Local Entertainment and Media,Musical Instruments Retailing,2018,0.897398004,1.34582225,-0.525700279,-2.499546665,1.730042345,200.9966572,201.8940552
Local Entertainment and Media,Newspapers,2003,-29.82807432,18.44026084,-56.57052074,-54.34582125,-8.807371466,2371.271047,2341.442972
Local Entertainment and Media,Newspapers,2004,8.392978948,48.99860385,-27.42288217,-28.57575292,5.71553721,2014.159212,2022.552191
Local Entertainment and Media,Newspapers,2005,66.68152836,105.7834743,-25.64677513,-56.36615493,33.43091252,2477.064099,2543.745627
Local Entertainment and Media,Newspapers,2006,38.05597372,103.0354059,-36.41249272,-53.96317456,25.67683741,1914.32219,1952.378163
Local Entertainment and Media,Newspapers,2007,-63.51389645,-63.10456047,-37.02326572,-50.70298369,11.11222474,1928.353768,1864.839872
Local Entertainment and Media,Newspapers,2008,-149.8626685,-70.86352246,-76.42574842,-149.8077477,8.977140935,1570.722432,1420.859764
Local Entertainment and Media,Newspapers,2009,-166.9927401,-1.290242766,-218.8907035,-184.5931423,-37.49745036,1831.355792,1664.363052
Local Entertainment and Media,Newspapers,2010,-282.8817289,-85.02178289,-217.9086122,-143.8622798,-52.06746978,1481.855527,1198.973798
Local Entertainment and Media,Newspapers,2011,-241.0702947,-100.7218879,-70.93093336,-79.9038581,5.303841511,1593.635276,1352.564981
Local Entertainment and Media,Newspapers,2012,-114.1602421,-86.93497409,-48.16535899,-82.63346111,16.84669115,1401.573019,1287.412777
Local Entertainment and Media,Newspapers,2013,-76.56845455,-21.29198643,-47.24378524,-91.67344493,17.55051554,1011.86114,935.2926859
Local Entertainment and Media,Newspapers,2014,27.26156788,59.64353851,-46.85411621,-61.35727067,16.33679095,1244.651239,1271.912807
Local Entertainment and Media,Newspapers,2015,-5.476985361,61.51718757,-53.46656915,-55.90131103,22.50774093,1007.172476,1001.69549
Local Entertainment and Media,Newspapers,2016,-24.19661295,28.79269409,-50.77402244,-105.0172123,22.07922192,738.7592628,714.5626498
Local Entertainment and Media,Newspapers,2017,3.236677312,80.39718944,-62.54167583,-96.92463303,18.15334284,864.2541664,867.4908438
Local Entertainment and Media,Newspapers,2018,-5.867485365,78.93059554,-67.22884126,-95.22070193,10.54425424,685.9343247,680.0668393
Local Entertainment and Media,Sporting and Hobby Retailing,2003,-70.68874095,-55.4794363,0.613133041,14.51785602,-19.05860519,4053.482941,3982.7942
Local Entertainment and Media,Sporting and Hobby Retailing,2004,-67.81250929,-90.31594908,21.90577753,4.927153847,10.76600641,4233.786727,4165.974218
Local Entertainment and Media,Sporting and Hobby Retailing,2005,120.2685496,76.14019413,45.72622966,4.176000188,47.51275945,3522.540862,3642.809412
Local Entertainment and Media,Sporting and Hobby Retailing,2006,268.9580617,104.7408808,178.1098397,84.86759824,56.32976258,4170.198968,4439.15703
Local Entertainment and Media,Sporting and Hobby Retailing,2007,16.61958205,-56.70476732,98.42608527,70.82197809,20.27359648,4968.839699,4985.459281
Local Entertainment and Media,Sporting and Hobby Retailing,2008,41.83611806,-73.30865051,106.3632201,94.56364243,12.78641806,4425.516193,4467.352311
Local Entertainment and Media,Sporting and Hobby Retailing,2009,-155.7756111,-71.03258581,-54.10805616,47.64149613,-108.8862047,3288.320386,3132.544775
Local Entertainment and Media,Sporting and Hobby Retailing,2010,-109.7868049,-42.76529347,-39.31099178,38.44605533,-87.13751885,3101.360455,2991.57365
Local Entertainment and Media,Sporting and Hobby Retailing,2011,183.9948153,145.0679292,84.86712813,77.71768929,16.16530742,3540.328286,3724.323101
Local Entertainment and Media,Sporting and Hobby Retailing,2012,310.2355391,121.6814983,124.6930189,61.84611292,62.62606888,4419.812778,4730.048317
Local Entertainment and Media,Sporting and Hobby Retailing,2013,291.5245242,135.945296,234.7781534,123.0061592,78.08423984,3624.811379,3916.335904
Local Entertainment and Media,Sporting and Hobby Retailing,2014,255.002908,107.6771562,254.6755143,153.0267485,95.52061849,3806.54626,4061.549168
Local Entertainment and Media,Sporting and Hobby Retailing,2015,92.06642133,-114.8149441,173.6936665,145.6482933,123.9070387,6484.044173,6576.110594
Local Entertainment and Media,Sporting and Hobby Retailing,2016,-3.939539475,-93.47277501,83.06173774,-29.27031278,99.82930833,5129.747407,5125.807868
Local Entertainment and Media,Sporting and Hobby Retailing,2017,21.1106551,94.45710445,-85.79758085,-227.539366,99.70841192,5824.44422,5845.554875
Local Entertainment and Media,Sporting and Hobby Retailing,2018,188.0990724,387.690918,-146.3613269,-178.0862914,51.43895135,3515.661006,3703.760078
Local Entertainment and Media,Video Rental,NA,NA,NA,NA,NA,NA,NA,NA
Local Entertainment and Media,Video Tape and Disc Rental,2003,-51.38786052,-55.3008782,-12.2608712,-10.52041632,-5.982475724,973.0087042,921.6208437
Local Entertainment and Media,Video Tape and Disc Rental,2004,-70.50203271,-59.8262756,-5.838563726,-11.41920584,3.816718792,1459.994239,1389.492207
Local Entertainment and Media,Video Tape and Disc Rental,2005,-101.930819,-30.46985869,-41.05659423,-37.86704225,16.10734312,1350.300969,1248.37015
Local Entertainment and Media,Video Tape and Disc Rental,2006,-85.67321084,-5.469529899,-73.97045313,-91.40882841,18.92115785,905.1400428,819.4668319
Local Entertainment and Media,Video Tape and Disc Rental,2007,-36.233549,-5.212493098,-29.13716724,-40.63337725,4.571073267,605.2549279,569.0213789
Local Entertainment and Media,Video Tape and Disc Rental,2008,-90.83264304,-12.58908244,-63.78543411,-63.12003466,3.104634203,581.6171417,490.7844987
Local Entertainment and Media,Video Tape and Disc Rental,2009,-99.95149208,5.309391858,-79.32466231,-87.70358439,-12.42739318,609.7538017,509.8023096
Local Entertainment and Media,Video Tape and Disc Rental,2010,-152.6403344,4.909068278,-115.9501199,-114.6226868,-18.45482148,776.6456165,624.0052821
Local Entertainment and Media,Video Tape and Disc Rental,2011,-168.9981705,3.700119006,-183.5149761,-109.7821621,1.619959875,561.4238488,392.4256783
Local Entertainment and Media,Video Tape and Disc Rental,2012,-92.83988637,12.03926151,-74.37900988,-88.70238481,4.827156422,508.971611,416.1317246
Local Entertainment and Media,Video Tape and Disc Rental,2013,-58.5962425,3.88230819,-64.38225673,-73.97605424,3.610003355,253.1595304,194.5632879
Local Entertainment and Media,Video Tape and Disc Rental,2014,-64.63585442,-26.09612701,-46.28435361,-47.82065556,3.561948692,209.3414053,144.7055509
Local Entertainment and Media,Video Tape and Disc Rental,2015,-36.6347437,-14.29813175,-28.84526672,-37.32357366,3.470820099,173.683937,137.0491933
Local Entertainment and Media,Video Tape and Disc Rental,2016,-2.959582801,7.328523223,-7.213743102,-9.910316627,0.998362233,77.56995517,74.61037237
Local Entertainment and Media,Video Tape and Disc Rental,2017,-4.843547532,3.276417379,-10.11668585,-8.802864477,0.727287348,70.85555676,66.01200922
Local Entertainment and Media,Video Tape and Disc Rental,2018,-5.772966875,1.284124954,-8.969433723,-6.505125285,0.664009628,67.49447085,61.72150397
Local Financial Services,Collection Agencies,2003,27.14707303,13.31121099,8.491615905,11.07531429,-1.563396364,198.6332292,225.7803023
Local Financial Services,Collection Agencies,2004,25.58145034,16.03818909,6.737288214,4.982320444,1.521209862,368.9404689,394.5219192
Local Financial Services,Collection Agencies,2005,56.53294231,65.05461873,3.520765414,-0.297328006,4.159764138,206.2122395,262.7451818
Local Financial Services,Collection Agencies,2006,55.16523102,80.26557063,3.951370789,-1.66623233,6.716393124,314.2490976,369.4143286
Local Financial Services,Collection Agencies,2007,6.481054055,-2.510924802,9.835654886,6.092817226,2.416529818,593.2617668,599.7428208
Local Financial Services,Collection Agencies,2008,14.787783,0.505882734,8.708022065,12.44671358,1.477487211,545.1116221,559.8994051
